source,entity_type,credential_type,credential_number,linked_licensee_number,name,abn_acn,locality,state,postcode,start_date,end_date,status,latitude,longitude,distance_km,dataset_url,dedupe_key
asic_credit_representative,representative,credit_rep,573511,389087,SOLIMAN LENDING PTY LTD,74688310143,MOORABBIN,VIC,3189,2025-10-17,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:74688310143
asic_credit_representative,representative,credit_rep,573531,246786,FINPATH LENDING PTY LTD,55691667151,MITCHAM,VIC,3132,2025-10-17,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:55691667151
asic_credit_representative,representative,credit_rep,573719,486112,FINKO BROKERS PTY LTD,53689503259,FRANKSTON SOUTH,VIC,3199,2025-10-22,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:53689503259
asic_credit_representative,representative,credit_rep,573726,384704,NEXT STEP LENDING GROUP PTY LTD,90691084518,AINTREE,VIC,3336,2025-10-22,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:90691084518
asic_credit_representative,representative,credit_rep,573746,382869,TITAN MORTGAGE SOLUTIONS PTY LTD,53688968756,RICHMOND,VIC,3121,2025-10-23,,APPR,-37.8203955,145.0025153,3.54,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:53688968756
asic_credit_representative,representative,credit_rep,573825,389328,PICKET FENCE HOME LOANS PTY LTD,83691191849,ALBERT PARK,VIC,3206,2025-10-28,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:83691191849
asic_credit_representative,representative,credit_rep,573885,384704,ASIARA LENDING PTY LTD,28691225126,GLEN WAVERLEY,VIC,3150,2025-10-29,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:28691225126
asic_credit_representative,representative,credit_rep,573960,384704,STRATEGIC LENDING ADVISORY PTY LTD,49681767304,ASCOT VALE,VIC,3032,2025-10-30,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:49681767304
asic_credit_representative,representative,credit_rep,574151,486112,VERSATILENDING PTY LTD,74690923203,CHADSTONE,VIC,3148,2025-11-05,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:74690923203
asic_credit_representative,representative,credit_rep,574160,509484,PRAISE MORTGAGE AND FINANCE PTY LTD,75689974427,TRUGANINA,VIC,3029,2025-11-06,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:75689974427
asic_credit_representative,representative,credit_rep,574210,456132,DT LENDING SOLUTIONS PTY LTD,690672265,BELL PARK,VIC,3215,2026-01-06,,APPR,-37.86715875,144.829497424727,13.16,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:690672265
asic_credit_representative,representative,credit_rep,574237,382869,BRIGHT FUTURE HOME LOANS PTY LTD,34691207333,RICHMOND,VIC,3121,2025-11-10,,APPR,-37.8203955,145.0025153,3.54,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:34691207333
asic_credit_representative,representative,credit_rep,574259,554010,NEXTGEN FINANCIAL BROKERS PTY LTD,44690711221,OFFICER,VIC,3809,2025-11-10,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:44690711221
asic_credit_representative,representative,credit_rep,574294,389087,BAI MORTGAGE CO. PTY LTD,85691180891,OFFICER,VIC,3809,2025-11-10,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:85691180891
asic_credit_representative,representative,credit_rep,574299,384704,NITZ MORTGAGES PTY LTD,37676338257,TRUGANINA,VIC,3029,2025-11-11,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:37676338257
asic_credit_representative,representative,credit_rep,574350,387025,TOP LENDING PTY LTD,34692055851,OAKLEIGH,VIC,3166,2025-11-12,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:34692055851
asic_credit_representative,representative,credit_rep,574468,246786,A&M HOME LOANS PTY LTD,40691861926,SOUTHBANK,VIC,3006,2025-11-14,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:40691861926
asic_credit_representative,representative,credit_rep,574490,519912,CHELSEA BROKERAGE PTY LTD,25690928744,CHELSEA,VIC,3196,2025-11-17,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:25690928744
asic_credit_representative,representative,credit_rep,574539,414426,THE TRUSTEE FOR AG BROKING FAMILY TRUST,85508050356,SOMERVILLE,VIC,3912,2025-11-18,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:85508050356
asic_credit_representative,representative,credit_rep,574544,384704,AT BROKERS PTY LTD,17690495731,WEST FOOTSCRAY,VIC,3012,2025-11-18,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:17690495731
asic_credit_representative,representative,credit_rep,574595,412778,JJ LENDING AND CO PTY LTD,65692127254,MOUNT MARTHA,VIC,3934,2025-11-19,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:65692127254
asic_credit_representative,representative,credit_rep,574618,389328,LAW HOME LOANS PTY LTD,39692821766,MELBOURNE,VIC,3000,2025-11-20,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:39692821766
asic_credit_representative,representative,credit_rep,574704,486112,NEXT GEN MORTGAGE PTY LTD,47690791569,DONCASTER,VIC,3108,2025-11-24,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:47690791569
asic_credit_representative,representative,credit_rep,574753,387856,LENDING EXPERT AUSTRALIA PTY LIMITED,19691952557,MOONEE PONDS,VIC,3039,2025-11-25,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:19691952557
asic_credit_representative,representative,credit_rep,574931,517192,OCTOPUS LENDING PTY LTD,20692036785,WHEELERS HILL,VIC,3150,2025-12-02,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:20692036785
asic_credit_representative,representative,credit_rep,574971,509484,SECURE FINANCE AND MORTGAGE SOLUTION PTY LTD,690816810,GLENROY,VIC,3046,2025-12-03,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:690816810
asic_credit_representative,representative,credit_rep,575046,382869,ST MITCHELL LENDING PTY LTD,80692405146,RICHMOND,VIC,3121,2025-12-08,,APPR,-37.8203955,145.0025153,3.54,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:80692405146
asic_credit_representative,representative,credit_rep,575050,384704,JADEFIN MORTGAGE SOLUTIONS PTY LTD,20692932219,KNOXFIELD,VIC,3180,2025-12-08,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:20692932219
asic_credit_representative,representative,credit_rep,575124,385487,BKM FINANCE BROKING PTY LTD,90692702024,GLEN IRIS,VIC,3146,2025-12-10,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:90692702024
asic_credit_representative,representative,credit_rep,575248,391237,KOI MORTGAGES PTY LTD,35690113832,MELBOURNE,VIC,3000,2025-12-12,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:35690113832
asic_credit_representative,representative,credit_rep,575397,531308,BROKERFI PTY LTD,97693051160,MELBOURNE,VIC,3000,2025-12-18,,APPR,-37.7498293,144.9109062,8.45,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:97693051160
asic_credit_representative,representative,credit_rep,575494,391353,THE TRUSTEE FOR SOE BROKERS TRUST,60709050059,ROXBURGH PARK,VIC,3064,2025-12-23,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:60709050059
asic_credit_representative,representative,credit_rep,575515,543046,CAPACITY ASSET LENDING PTY LTD,52693330488,MOOROOLBARK,VIC,3138,2025-12-30,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:52693330488
asic_credit_representative,representative,credit_rep,575526,387856,AB LENDING SOLUTIONS PTY LTD.,71693238676,BURNSIDE HEIGHTS,VIC,3023,2026-01-05,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:71693238676
asic_credit_representative,representative,credit_rep,575562,389328,LENDING LEVERAGE PTY LTD,26694044365,SURREY HILLS,VIC,3127,2026-01-07,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:26694044365
asic_credit_representative,representative,credit_rep,575577,383640,AUSTRALIAN BROKERAGE SERVICE GROUP PTY LTD,88665538367,MOUNT WAVERLEY,VIC,3149,2026-01-08,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:88665538367
asic_credit_representative,representative,credit_rep,575808,390261,TWO BROKER GIRLS PTY LTD,36669288402,SEYMOUR,VIC,3660,2026-01-20,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:36669288402
asic_credit_representative,representative,credit_rep,575824,486112,MORTGAGE GUILD PTY LTD,33692689731,DROUIN,VIC,3818,2026-01-20,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:33692689731
asic_credit_representative,representative,credit_rep,575844,389328,LOANDONE MORTGAGE SERVICES PTY LTD,51694163990,NARRE WARREN,VIC,3805,2026-01-21,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:51694163990
asic_credit_representative,representative,credit_rep,575939,384704,FINZO MORTGAGE PTY LTD,55694074023,MELBOURNE,VIC,3000,2026-01-23,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:55694074023
asic_credit_representative,representative,credit_rep,575986,486112,STRATIFI LENDING PTY LTD,23693565285,THOMASTOWN,VIC,3074,2026-01-27,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:23693565285
asic_credit_licensee,licensee,acl,235269,235269,PRIME MORTGAGE GROUP LTD.,64007364114,MELBOURNE,VIC,3000,2011-01-27,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:64007364114
asic_credit_licensee,licensee,acl,311128,311128,REDZED LENDING SOLUTIONS PTY LTD,31123588527,MELBOURNE,VIC,3000,2011-02-18,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:31123588527
asic_credit_licensee,licensee,acl,364352,364352,NORTHEND MORTGAGE & ASSOCIATES PTY. LTD.,99099760200,LALOR,VIC,3075,2010-09-06,,APPR,-37.662922,145.003955,17.14,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:99099760200
asic_credit_licensee,licensee,acl,374850,374850,DPM LENDING PTY LTD,19111003395,MELBOURNE,VIC,3004,2010-09-20,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:19111003395
asic_credit_licensee,licensee,acl,374907,374907,PROVINCIAL HOME LOANS PTY LTD,60059954200,CARLTON,VIC,3053,2010-08-24,,APPR,-37.8004228,144.9684343,1.54,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:60059954200
asic_credit_licensee,licensee,acl,377300,377300,VICTORIAN COMMERCIAL & HOME LOAN GROUP PTY LTD,75055688045,NORTH MELBOURNE,VIC,3051,2010-10-13,,APPR,-37.7985747,144.9451741,2.30,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:75055688045
asic_credit_licensee,licensee,acl,380270,380270,LJ HOOKER HOME LOANS PTY LIMITED,34106564765,PRESTON,VIC,3072,2010-10-01,,APPR,-37.7418658,145.0078205,8.89,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:34106564765
asic_credit_licensee,licensee,acl,381336,381336,KEY MORTGAGE SOLUTIONS PTY LTD,99319436,CLIFTON HILL,VIC,3068,2010-09-13,,APPR,-37.78887625,144.995361329669,3.95,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:99319436
asic_credit_licensee,licensee,acl,381438,381438,AUSTRALIAN MORTGAGE MANAGERS PTY LTD,77055688054,RIDGEWAY IVANHOE,VIC,3079,2010-10-04,,APPR,-37.7737064195398,145.043906258154,8.37,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:77055688054
asic_credit_licensee,licensee,acl,382715,382715,ETHICAL LENDING CONCEPTS PTY LTD,135415566,MELBOURNE,VIC,3000,2010-10-18,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:135415566
asic_credit_licensee,licensee,acl,382791,382791,MORTGAGE TRACK PTY. LTD.,95097041864,AVENUE BALACLAVA,VIC,3183,2010-09-21,,APPR,-37.8749667,144.7862394,16.96,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:95097041864
asic_credit_licensee,licensee,acl,382869,382869,MORTGAGE CHOICE PTY LTD,57009161979,RICHMOND,VIC,3121,2010-12-24,,APPR,-37.8203955,145.0025153,3.54,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:57009161979
asic_credit_licensee,licensee,acl,384143,384143,CENTRAL MORTGAGE PTY. LTD.,86124555013,DOREEN,VIC,3754,2010-10-13,,APPR,-37.5963874,145.1428928,28.87,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:86124555013
asic_credit_licensee,licensee,acl,384209,384209,RED ROCK MORTGAGE GROUP PTY LTD,42111216598,MELBOURNE,VIC,3004,2010-10-27,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:42111216598
asic_credit_licensee,licensee,acl,384993,384993,SOUTHERN CROSS BROKER NETWORK PTY LTD,57096170080,MELBOURNE,VIC,3000,2010-10-28,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:57096170080
asic_credit_licensee,licensee,acl,385992,385992,MORTGAGE LINK AUSTRALIA PTY LTD,35090860058,ELSTERNWICK,VIC,3185,2010-11-15,,APPR,-37.88499375,145.001023086257,8.61,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:35090860058
asic_credit_licensee,licensee,acl,387036,387036,MELBOURNE FINANCE BROKING PTY. LTD.,13065069570,HAWTHORN,VIC,3122,2010-11-15,,APPR,-37.8244246,145.0317207,6.15,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:13065069570
asic_credit_licensee,licensee,acl,387277,387277,CHOCOLATE HOME LOANS PTY LTD,33103576665,MELBOURNE,VIC,3004,2010-12-03,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:33103576665
asic_credit_licensee,licensee,acl,387310,387310,TEAM AUSTRALIA MORTGAGE SOLUTIONS PTY. LTD.,70095338775,CARNEGIE,VIC,3163,2010-11-30,,APPR,-37.88622945,145.058569545966,11.64,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:70095338775
asic_credit_licensee,licensee,acl,387402,387402,MORTGAGE STAR SECURITIES PTY. LTD.,24050195189,KEW,VIC,3101,2011-01-10,,APPR,-37.8033586,145.0333285,6.27,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:24050195189
asic_credit_licensee,licensee,acl,387511,387511,FINANCIAL LENDING SERVICES PTY LTD,121670728,BRUNSWICK,VIC,3056,2011-01-04,,APPR,-37.7664715,144.9613103,5.24,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:121670728
asic_credit_licensee,licensee,acl,387616,387616,NATIONAL MORTGAGE SERVICES PTY. LTD.,67056386666,MALVERN,VIC,3144,2010-12-03,,APPR,-37.8576088,145.0350666,7.99,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:67056386666
asic_credit_licensee,licensee,acl,388003,388003,SME MORTGAGE GROUP PTY LTD,81508983,SOUTH YARRA,VIC,3141,2010-12-10,,APPR,-37.8377695,144.9918537,3.69,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:81508983
asic_credit_licensee,licensee,acl,388090,388090,SMART MOVE HOME LOANS PTY LTD,77104755839,MELBOURNE,VIC,3000,2010-11-23,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:77104755839
asic_credit_licensee,licensee,acl,388207,388207,PROFILE MORTGAGE CENTRE PTY. LTD.,30090483391,HAWTHORN EAST,VIC,3123,2010-11-25,,APPR,-37.8313785,145.0499797,7.88,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:30090483391
asic_credit_licensee,licensee,acl,388600,388600,LENDING SOLUTIONS GROUP PTY LTD,108583973,SOUTH MELBOURNE,VIC,3205,2010-12-15,,APPR,-37.83344,144.9570533,2.27,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:108583973
asic_credit_licensee,licensee,acl,388983,388983,MELBOURNE HOME LOANS PTY. LTD.,65083671443,COLLINGWOOD,VIC,3066,2010-12-16,,APPR,-37.802104,144.9881387,2.54,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:65083671443
asic_credit_licensee,licensee,acl,389093,389093,JOHN HOPKINS MORTGAGES PTY LTD,98103423829,MELBOURNE,VIC,3000,2010-12-17,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:98103423829
asic_credit_licensee,licensee,acl,389605,389605,FINANCE PLUS HOME LOANS PTY. LTD.,41098601202,HEIDELBERG,VIC,3084,2010-12-16,,APPR,-37.7524788,145.0701284,11.60,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:41098601202
asic_credit_licensee,licensee,acl,389805,389805,ANZ LENDERS MORTGAGE INSURANCE PTY. LIMITED,77008680055,DOCKLANDS,VIC,3008,2011-03-01,,APPR,-37.8175423,144.9394923,2.12,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:77008680055
asic_credit_licensee,licensee,acl,389906,389906,SUPERIOR MORTGAGE SOLUTIONS PTY LTD,60089678035,MELBOURNE,VIC,3004,2011-04-12,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:60089678035
asic_credit_licensee,licensee,acl,390024,390024,DREAMSTREET LENDING PTY LTD,50124009785,NORTHCOTE,VIC,3070,2011-02-21,,APPR,-37.7728157,145.0009469,5.62,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:50124009785
asic_credit_licensee,licensee,acl,390191,390191,MORTGAGE FINANCE OPTIONS PTY LTD,66100906152,MELBOURNE,VIC,3004,2011-01-12,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:66100906152
asic_credit_licensee,licensee,acl,390200,390200,ICON HOME LOANS PTY. LTD.,67086712629,MELBOURNE,VIC,3207,2011-03-04,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:67086712629
